Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Somalia,SOM,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,South Africa,ZAF,271.322875855492
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,South Sudan,SSD,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Spain,ESP,56.8071173531385
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Sri Lanka,LKA,17.6605558889459
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,St. Kitts and Nevis,KNA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,St. Lucia,LCA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,St. Martin (French part),MAF,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,St. Vincent and the Grenadines,VCT,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Sudan,SDN,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Suriname,SUR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Eswatini,SWZ,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Sweden,SWE,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Switzerland,CHE,254.301608931646
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Syrian Arab Republic,SYR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Tajikistan,TJK,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Tanzania,TZA,6.40076877251367
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Thailand,THA,104.642042313034
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Timor-Leste,TLS,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Togo,TGO,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Tonga,TON,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Trinidad and Tobago,TTO,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Tunisia,TUN,20.2913724958912
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Turkiye,TUR,24.305469401967
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Turkmenistan,TKM,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Turks and Caicos Islands,TCA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Tuvalu,TUV,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Uganda,UGA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Ukraine,UKR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,United Arab Emirates,ARE,59.0490069889275
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,United Kingdom,GBR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,United States,USA,158.243991893772
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Uruguay,URY,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Uzbekistan,UZB,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Vanuatu,VUT,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,"Venezuela, RB",VEN,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Viet Nam,VNM,44.8064716103622
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Virgin Islands (U.S.),VIR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,West Bank and Gaza,PSE,21.9307205182829
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,"Yemen, Rep.",YEM,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Zambia,ZMB,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Zimbabwe,ZWE,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Afghanistan,AFG,1.17096838242129
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Albania,ALB,1.28080596201472
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Algeria,DZA,5.99994146398572
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,American Samoa,ASM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Andorra,AND,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Angola,AGO,1.73907233864521
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Antigua and Barbuda,ATG,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Argentina,ARG,0.699696134379197
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Armenia,ARM,4.78770584078564
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Aruba,ABW,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Australia,AUS,1.88096042981802
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Austria,AUT,0.75035965749035
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Azerbaijan,AZE,3.8490186357853
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Bahamas, The",BHS,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bahrain,BHR,4.02986101554975
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bangladesh,BGD,1.24410082330294
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Barbados,BRB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Belarus,BLR,1.39642297566801
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Belgium,BEL,0.888429380863306
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Belize,BLZ,1.01069424875085
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Benin,BEN,0.473313905552082
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bermuda,BMU,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bhutan,BTN,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bolivia,BOL,1.45127092717043
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bosnia and Herzegovina,BIH,0.807324224885322
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Botswana,BWA,3.08122244554008
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Brazil,BRA,1.38279724638797
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,British Virgin Islands,VGB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Brunei Darussalam,BRN,3.07858724948281
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bulgaria,BGR,3.13356898891163
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Burkina Faso,BFA,2.2125520849195
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Burundi,BDI,2.8078168112503
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cabo Verde,CPV,0.431864983823163
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cambodia,KHM,2.19648130268012
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cameroon,CMR,1.06457837839838
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Canada,CAN,1.28451224366918
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cayman Islands,CYM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Central African Republic,CAF,1.79005408969
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Chad,TCD,2.13540316157051
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Channel Islands,CHI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Chile,CHL,1.86261660464315
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,China,CHN,1.68291101151296
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Colombia,COL,3.14565669372153
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Comoros,COM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Congo, Dem. Rep.",COD,0.700795464424695
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Congo, Rep.",COG,2.14627657925685
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Costa Rica,CRI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cote d'Ivoire,CIV,0.915612640909431
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Croatia,HRV,1.60350358639622
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cuba,CUB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Curacao,CUW,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cyprus,CYP,1.78661901313827
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Czechia,CZE,1.15229255021758
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Denmark,DNK,1.29509238115422
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Djibouti,DJI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Dominica,DMA,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Dominican Republic,DOM,0.689583054746984
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ecuador,ECU,2.17005198939516
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Egypt, Arab Rep.",EGY,1.18097179684711
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,El Salvador,SLV,1.18000962074512
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Equatorial Guinea,GNQ,1.30805287179895
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Eritrea,ERI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Estonia,EST,2.03570397226451
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ethiopia,ETH,0.579949536835092
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Faroe Islands,FRO,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Fiji,FJI,1.43529925860875
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Finland,FIN,1.35371761625629
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,France,FRA,1.8364614707329
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,French Polynesia,PYF,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Gabon,GAB,1.58653769296167
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Gambia, The",GMB,0.769340979399031
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Georgia,GEO,1.77655401596637
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Germany,DEU,1.26184145004044
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ghana,GHA,0.343818178617089
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Gibraltar,GIB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Greece,GRC,2.62245307490582
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Greenland,GRL,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Grenada,GRD,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Guam,GUM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Guatemala,GTM,0.430070763358893
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Guinea,GIN,1.48301139097039
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Guinea-Bissau,GNB,1.53211512931544
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Guyana,GUY,1.29961278504611
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Haiti,HTI,0.0859315095445588
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Honduras,HND,1.56512001524757
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Hong Kong SAR, China",HKG,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Hungary,HUN,1.33524248667313
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Iceland,ISL,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,India,IND,2.5459982314359
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Indonesia,IDN,0.728563743551525
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Iran, Islamic Rep.",IRN,2.11068906242797
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Iraq,IRQ,3.29459128827441
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ireland,IRL,0.278905402054922
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Isle of Man,IMN,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Israel,ISR,5.0884742677873
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Italy,ITA,1.31150962472626
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Jamaica,JAM,1.68152578167608
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Japan,JPN,0.99223146563367
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Jordan,JOR,4.56623750321627
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kazakhstan,KAZ,1.02091636689134
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kenya,KEN,1.1125711791299
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kiribati,KIR,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Korea, Dem. People's Rep.",PRK,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Korea, Rep.",KOR,2.6712992167308
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kosovo,XKX,0.831727171719462
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kuwait,KWT,5.42100598376451
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Kyrgyz Republic,KGZ,1.37591689186647
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Lao PDR,LAO,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Latvia,LVA,2.0214000784007
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Lebanon,LBN,4.24221838501955
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Lesotho,LSO,1.87540421655185
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Liberia,LBR,0.940305253925036
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Libya,LBY,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Liechtenstein,LIE,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Lithuania,LTU,1.99554075372468
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Luxembourg,LUX,0.546198379988419
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Macao SAR, China",MAC,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,North Macedonia,MKD,1.15911628553257
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Madagascar,MDG,0.545343037675691
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Malawi,MWI,0.760781826918983
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Malaysia,MYS,0.893413280938052
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Maldives,MDV,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mali,MLI,2.75271658139503
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Malta,MLT,0.501868733130497
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Marshall Islands,MHL,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mauritania,MRT,1.99633301217738
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mauritius,MUS,0.148796738188038
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mexico,MEX,0.508905926294583
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Micronesia, Fed. Sts.",FSM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Moldova,MDA,0.362122378852081
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Monaco,MCO,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mongolia,MNG,0.661538119118052
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Montenegro,MNE,1.33441196432034
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Morocco,MAR,2.86579837978571
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Mozambique,MOZ,1.39914908531853
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Myanmar,MMR,2.18974002099593
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Namibia,NAM,3.29742631401913
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nauru,NRU,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nepal,NPL,1.33766548315175
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Netherlands,NLD,1.31836099648855
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,New Caledonia,NCL,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,New Zealand,NZL,1.29316219672736
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nicaragua,NIC,0.605020089397565
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Niger,NER,1.91733600650351
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Nigeria,NGA,0.459170524387093
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Northern Mariana Islands,MNP,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Norway,NOR,1.84373537818427
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Oman,OMN,7.43921190765759
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Pakistan,PAK,3.50584031595126
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Palau,PLW,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Panama,PAN,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Papua New Guinea,PNG,0.362698688154268
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Paraguay,PRY,0.973840384070445
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Peru,PER,1.20589146228792
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Philippines,PHL,1.13133132483668
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Poland,POL,1.97509539032691
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Portugal,PRT,1.37469631433049
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Puerto Rico,PRI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Qatar,QAT,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Romania,ROU,1.83559871426307
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Russian Federation,RUS,3.86033750437073
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Rwanda,RWA,1.19793121977431
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Samoa,WSM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,San Marino,SMR,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sao Tome and Principe,STP,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Saudi Arabia,SAU,7.79458844216861
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Senegal,SEN,1.52473710605653
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Serbia,SRB,2.52647074818265
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Seychelles,SYC,1.28748760895455
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sierra Leone,SLE,0.672477267518061
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Singapore,SGP,2.76017573618952
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sint Maarten (Dutch part),SXM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Slovak Republic,SVK,1.70497144469347
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Slovenia,SVN,1.0543316103123
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Solomon Islands,SLB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Somalia,SOM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Africa,ZAF,0.882430271670915
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Sudan,SSD,3.34971373830548
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Spain,ESP,1.23270491757212
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sri Lanka,LKA,1.75219928060225
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Kitts and Nevis,KNA,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Lucia,LCA,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Martin (French part),MAF,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Vincent and the Grenadines,VCT,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sudan,SDN,1.63015149648972
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Suriname,SUR,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Eswatini,SWZ,1.89023924327776
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sweden,SWE,1.09340922552771
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Switzerland,CHE,0.696324324760463
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Syrian Arab Republic,SYR,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tajikistan,TJK,0.996966249525976
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tanzania,TZA,1.06236727349414
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Thailand,THA,1.32729814008386
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Timor-Leste,TLS,1.69575076407375
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Togo,TGO,3.14621707722131
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tonga,TON,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Trinidad and Tobago,TTO,0.755297811389905
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tunisia,TUN,2.38327777746153
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turkiye,TUR,2.68985908907877
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turkmenistan,TKM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turks and Caicos Islands,TCA,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tuvalu,TUV,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Uganda,UGA,1.744800411186
